Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
655,3,163,620.167,434.167,0,28.8,167.492,115.847,NA,0,NA,0,0
656,3,164,618.833,433.5,0,26.1,168.983,117.29,NA,1.491,NA,-153.435,-153.435
657,3,165,618.833,433.5,0,43,168.983,117.29,NA,0,NA,0,153.435
658,3,166,618.833,433.5,0,29.1,168.983,117.29,NA,0,NA,0,0
659,3,167,618.833,434.167,0,25.8,169.649,117.151,NA,0.667,NA,90,90
660,3,168,618.833,435.5,0,29.4,170.983,116.886,NA,1.333,NA,90,0
661,3,169,618.833,435.5,0,40.9,170.983,116.886,NA,0,NA,0,-90
662,3,170,618.833,435.5,0,37.5,170.983,116.886,NA,0,NA,0,0
663,3,171,618.833,434.833,0,41.2,171.649,117.017,NA,0.667,NA,-90,-90
664,3,172,618.833,434.833,0,40.2,171.649,117.017,NA,0,NA,0,90
665,3,173,618.833,434.833,0,43.6,171.649,117.017,NA,0,NA,0,0
666,3,174,620.833,435.5,0,40.6,173.757,114.924,NA,2.108,NA,18.435,18.435
667,3,175,620.833,435.5,0,40.5,173.757,114.924,NA,0,NA,0,-18.435
668,3,176,620.833,435.5,0,40.5,173.757,114.924,NA,0,NA,0,0
669,3,177,620.833,435.5,0,40.5,173.757,114.924,NA,0,NA,0,0
670,3,178,619.5,435.5,0,32.4,175.091,116.232,NA,1.333,NA,180,180
671,3,179,619.5,435.5,0,40,175.091,116.232,NA,0,NA,0,-180
672,3,180,619.5,435.5,0,47.2,175.091,116.232,NA,0,NA,0,0
673,3,181,619.5,436.167,0,24.9,175.757,116.103,NA,0.667,NA,90,90
674,3,182,619.5,436.167,0,25.6,175.757,116.103,NA,0,NA,0,-90
675,3,183,619.5,436.167,0,44.1,175.757,116.103,NA,0,NA,0,0
676,3,184,619.5,436.167,0,43.5,175.757,116.103,NA,0,NA,0,0
677,3,185,619.5,436.167,0,32.4,175.757,116.103,NA,0,NA,0,0
678,3,186,619.5,436.833,0,37.5,176.424,115.979,NA,0.667,NA,90,90
679,3,187,619.5,436.833,0,43.6,176.424,115.979,NA,0,NA,0,-90
680,3,188,619.5,436.833,0,37.5,176.424,115.979,NA,0,NA,0,0
681,3,189,619.5,436.833,0,28.5,176.424,115.979,NA,0,NA,0,0
682,3,190,623.5,438.833,0,29.1,180.896,111.686,NA,4.472,NA,26.565,26.565
683,3,191,623.5,438.833,0,29.4,180.896,111.686,NA,0,NA,0,-26.565
684,3,192,623.5,438.833,0,29.7,180.896,111.686,NA,0,NA,0,0
685,3,193,620.833,438.833,0,36.7,183.563,114.313,NA,2.667,NA,180,180
686,3,194,620.833,438.833,0,43,183.563,114.313,NA,0,NA,0,-180
687,3,195,620.833,438.833,0,37.5,183.563,114.313,NA,0,NA,0,0
688,3,196,620.833,438.833,0,37.5,183.563,114.313,NA,0,NA,0,0
689,3,197,620.833,438.833,0,29.7,183.563,114.313,NA,0,NA,0,0
690,3,198,620.833,438.833,0,37.5,183.563,114.313,NA,0,NA,0,0
691,3,199,620.833,438.833,0,42.9,183.563,114.313,NA,0,NA,0,0
692,3,200,620.833,438.833,0,29.7,183.563,114.313,NA,0,NA,0,0
693,3,201,620.833,438.833,0,44.7,183.563,114.313,NA,0,NA,0,0
694,3,202,623.5,439.5,0,37.5,186.312,111.573,NA,2.749,NA,14.036,14.036
695,3,203,623.5,439.5,0,40.5,186.312,111.573,NA,0,NA,0,-14.036
696,3,204,623.5,439.5,0,31.8,186.312,111.573,NA,0,NA,0,0
697,3,205,625.5,440.833,0,38.1,188.715,109.382,NA,2.404,NA,33.69,33.69
698,3,206,625.5,440.833,0,36.9,188.715,109.382,NA,0,NA,0,-33.69
699,3,207,625.5,440.833,0,19.5,188.715,109.382,NA,0,NA,0,0
700,3,208,625.5,440.833,0,24.9,188.715,109.382,NA,0,NA,0,0
701,3,209,628.167,440.833,0,28.8,191.382,106.75,NA,2.667,NA,0,0
702,3,210,628.167,440.833,0,28.8,191.382,106.75,NA,0,NA,0,0
703,3,211,628.167,440.833,0,30.3,191.382,106.75,NA,0,NA,0,0
704,3,212,628.167,440.833,0,32.4,191.382,106.75,NA,0,NA,0,0
705,3,213,628.167,440.833,0,51.3,191.382,106.75,NA,0,NA,0,0
706,3,214,628.167,440.833,0,30,191.382,106.75,NA,0,NA,0,0
707,3,215,628.167,440.833,0,46.6,191.382,106.75,NA,0,NA,0,0
708,3,216,628.167,440.833,0,32.4,191.382,106.75,NA,0,NA,0,0
709,3,217,628.167,440.833,0,37.2,191.382,106.75,NA,0,NA,0,0
710,3,218,628.167,440.833,0,37.5,191.382,106.75,NA,0,NA,0,0
711,3,219,629.5,441.5,0,40.6,192.873,105.327,NA,1.491,NA,26.565,26.565
712,3,220,629.5,441.5,0,25.8,192.873,105.327,NA,0,NA,0,-26.565
713,3,221,629.5,440.833,0,39.4,193.539,105.435,NA,0.667,NA,-90,-90
714,3,222,631.5,440.833,0,33,195.539,103.462,NA,2,NA,0,90
715,3,223,632.167,440.833,0,46.5,196.206,102.805,NA,0.667,NA,0,0
716,3,224,632.833,439.5,0,28.9,197.697,102.383,NA,1.491,NA,-63.435,-63.435
717,3,225,632.833,439.5,0,39.9,197.697,102.383,NA,0,NA,0,63.435
718,3,226,632.833,439.5,0,46.5,197.697,102.383,NA,0,NA,0,0
719,3,227,632.833,439.5,0,44.2,197.697,102.383,NA,0,NA,0,0
720,3,228,632.833,436.833,0,44.2,200.363,102.902,NA,2.667,NA,-90,-90
721,3,229,632.833,436.833,0,37.5,200.363,102.902,NA,0,NA,0,90
722,3,230,632.833,436.833,0,43.6,200.363,102.902,NA,0,NA,0,0
723,3,231,632.833,436.833,0,43.6,200.363,102.902,NA,0,NA,0,0
724,3,232,632.833,437.5,0,41.1,201.03,102.766,NA,0.667,NA,90,90
725,3,233,632.833,437.5,0,37,201.03,102.766,NA,0,NA,0,-90
726,3,234,632.833,437.5,0,40,201.03,102.766,NA,0,NA,0,0
727,3,235,632.833,437.5,0,40.5,201.03,102.766,NA,0,NA,0,0
728,3,236,633.5,439.5,0,43.9,203.138,101.727,NA,2.108,NA,71.565,71.565
729,3,237,633.5,439.5,0,41.1,203.138,101.727,NA,0,NA,0,-71.565
730,3,238,633.5,439.5,0,43.5,203.138,101.727,NA,0,NA,0,0
731,3,239,633.5,439.5,0,39.1,203.138,101.727,NA,0,NA,0,0
732,3,240,633.5,438.833,0,40.9,203.805,101.852,NA,0.667,NA,-90,-90
733,3,241,633.5,438.833,0,46.3,203.805,101.852,NA,0,NA,0,90
734,3,242,633.5,438.833,0,40.5,203.805,101.852,NA,0,NA,0,0
735,3,243,633.5,438.833,0,50.8,203.805,101.852,NA,0,NA,0,0
736,3,244,633.5,438.833,0,40.9,203.805,101.852,NA,0,NA,0,0
737,3,245,633.5,438.167,0,47.1,204.472,101.98,NA,0.667,NA,-90,-90
738,3,246,633.5,438.167,0,47.1,204.472,101.98,NA,0,NA,0,90
739,3,247,633.5,438.833,0,44.1,205.138,101.852,NA,0.667,NA,90,90
740,4,1,722.167,492.167,0,71.4,0,0,NA,NA,NA,NA,NA
741,4,2,722.167,492.167,0,74.5,0,0,NA,0,NA,0,NA
742,4,3,721.5,492.167,0,74.1,0.667,0.667,NA,0.667,NA,180,180
743,4,4,721.5,492.167,0,64.5,0.667,0.667,NA,0,NA,0,-180
744,4,5,720.833,492.167,0,64.5,1.333,1.333,NA,0.667,NA,180,180
745,4,6,720.167,491.5,0,69.4,2.276,2.108,NA,0.943,NA,-135,45
746,4,7,719.5,491.5,0,68.2,2.943,2.749,NA,0.667,NA,180,-45
747,4,8,718.833,491.5,0,74.1,3.609,3.399,NA,0.667,NA,180,0
748,4,9,712.833,490.167,0,82.9,9.756,9.545,NA,6.146,NA,-167.471,12.529
749,4,10,712.833,490.167,0,76.6,9.756,9.545,NA,0,NA,0,167.471
750,4,11,712.833,490.167,0,79.8,9.756,9.545,NA,0,NA,0,0
751,4,12,710.167,490.167,0,79.4,12.423,12.166,NA,2.667,NA,180,180
752,4,13,709.5,489.5,0,83.5,13.365,12.944,NA,0.943,NA,-135,45
753,4,14,708.167,489.5,0,84.1,14.699,14.252,NA,1.333,NA,180,-45
754,4,15,707.5,489.5,0,68.8,15.365,14.907,NA,0.667,NA,180,0
755,4,16,707.5,489.5,0,73.3,15.365,14.907,NA,0,NA,0,-180
756,4,17,707.5,489.5,0,69.4,15.365,14.907,NA,0,NA,0,0
757,4,18,702.167,488.833,0,87.1,20.74,20.276,NA,5.375,NA,-172.875,-172.875
758,4,19,700.833,488.167,0,91.8,22.231,21.705,NA,1.491,NA,-153.435,19.44
759,4,20,700.167,488.167,0,81.1,22.898,22.361,NA,0.667,NA,180,-26.565
760,4,21,699.5,488.167,0,73.3,23.564,23.017,NA,0.667,NA,180,0
761,4,22,697.5,485.5,0,70.2,26.898,25.552,NA,3.333,NA,-126.87,53.13
762,4,23,697.5,486.833,0,73.3,28.231,25.237,NA,1.333,NA,90,-143.13
763,4,24,696.833,486.833,0,73.2,28.898,25.889,NA,0.667,NA,180,90
764,4,25,694.833,485.5,0,73,31.301,28.135,NA,2.404,NA,-146.31,33.69
765,4,26,694.833,485.5,0,62.7,31.301,28.135,NA,0,NA,0,146.31
766,4,27,692.167,484.833,0,69.6,34.05,30.883,NA,2.749,NA,-165.964,-165.964
767,4,28,690.167,484.833,0,79.9,36.05,32.83,NA,2,NA,180,-14.036
768,4,29,690.167,484.833,0,65.1,36.05,32.83,NA,0,NA,0,-180
769,4,30,688.167,484.167,0,73,38.158,34.928,NA,2.108,NA,-161.565,-161.565
770,4,31,688.167,484.167,0,66.9,38.158,34.928,NA,0,NA,0,161.565
771,4,32,687.5,484.167,0,69.3,38.825,35.578,NA,0.667,NA,180,180
772,4,33,688.167,484.167,0,58.6,39.491,34.928,NA,0.667,NA,0,-180
773,4,34,686.167,482.833,0,51.4,41.895,37.19,NA,2.404,NA,-146.31,-146.31
774,4,35,683.5,482.833,0,51.3,44.562,39.777,NA,2.667,NA,180,-33.69
775,4,36,683.5,482.833,0,54.9,44.562,39.777,NA,0,NA,0,-180
776,4,37,682.167,482.167,0,61.5,46.053,41.231,NA,1.491,NA,-153.435,-153.435
777,4,38,678.833,481.5,0,68.8,49.452,44.627,NA,3.399,NA,-168.69,-15.255
778,4,39,677.5,481.5,0,83.5,50.785,45.923,NA,1.333,NA,180,-11.31
779,4,40,675.5,480.833,0,79.9,52.893,48.023,NA,2.108,NA,-161.565,18.435
780,4,41,675.5,480.833,0,73.6,52.893,48.023,NA,0,NA,0,161.565
781,4,42,674.833,480.833,0,69.6,53.56,48.671,NA,0.667,NA,180,180
782,4,43,674.833,480.833,0,65.2,53.56,48.671,NA,0,NA,0,-180
783,4,44,674.833,480.833,0,64.5,53.56,48.671,NA,0,NA,0,0
784,4,45,673.5,480.167,0,51.3,55.051,50.124,NA,1.491,NA,-153.435,-153.435
785,4,46,673.5,480.167,0,47.1,55.051,50.124,NA,0,NA,0,153.435
786,4,47,672.833,480.167,0,52.5,55.717,50.772,NA,0.667,NA,180,180
787,4,48,672.833,480.167,0,44.2,55.717,50.772,NA,0,NA,0,-180
788,4,49,670.167,480.167,0,65.2,58.384,53.367,NA,2.667,NA,180,180
789,4,50,670.167,480.167,0,47.2,58.384,53.367,NA,0,NA,0,-180
790,4,51,670.167,480.167,0,44.1,58.384,53.367,NA,0,NA,0,0
791,4,52,669.5,480.167,0,47.5,59.051,54.016,NA,0.667,NA,180,180
792,4,53,669.5,480.167,0,41.1,59.051,54.016,NA,0,NA,0,-180
793,4,54,668.833,480.167,0,41.1,59.717,54.667,NA,0.667,NA,180,180
794,4,55,668.833,480.167,0,44.7,59.717,54.667,NA,0,NA,0,-180
795,4,56,668.833,480.167,0,25,59.717,54.667,NA,0,NA,0,0
796,4,57,665.5,479.5,0,55.5,63.117,58.065,NA,3.399,NA,-168.69,-168.69
797,4,58,662.167,477.5,0,47.1,67.004,61.767,NA,3.887,NA,-149.036,19.654
798,4,59,662.167,477.5,0,46.5,67.004,61.767,NA,0,NA,0,149.036
799,4,60,662.167,477.5,0,51.9,67.004,61.767,NA,0,NA,0,0
800,4,61,659.5,477.5,0,61.5,69.671,64.36,NA,2.667,NA,180,180
801,4,62,659.5,477.5,0,43.8,69.671,64.36,NA,0,NA,0,-180
802,4,63,659.5,477.5,0,46,69.671,64.36,NA,0,NA,0,0
803,4,64,656.833,477.5,0,62.1,72.337,66.959,NA,2.667,NA,180,180
804,4,65,656.167,477.5,0,83.5,73.004,67.61,NA,0.667,NA,180,0
805,4,66,653.5,477.5,0,73.2,75.671,70.216,NA,2.667,NA,180,0
806,4,67,653.5,477.5,0,68.8,75.671,70.216,NA,0,NA,0,-180
807,4,68,653.5,477.5,0,62.2,75.671,70.216,NA,0,NA,0,0
808,4,69,652.167,474.833,0,47.4,78.652,72.114,NA,2.981,NA,-116.565,-116.565
809,4,70,652.167,474.833,0,44.2,78.652,72.114,NA,0,NA,0,116.565
810,4,71,652.167,474.833,0,50.1,78.652,72.114,NA,0,NA,0,0
811,4,72,651.5,474.833,0,51.3,79.319,72.761,NA,0.667,NA,180,180
812,4,73,651.5,474.833,0,41.1,79.319,72.761,NA,0,NA,0,-180
813,4,74,650.833,475.5,0,46.5,80.262,73.255,NA,0.943,NA,135,135
814,4,75,650.167,475.5,0,36.9,80.928,73.904,NA,0.667,NA,180,45
815,4,76,650.167,475.5,0,40.5,80.928,73.904,NA,0,NA,0,-180
816,4,77,648.167,475.5,0,40.5,82.928,75.854,NA,2,NA,180,180
817,4,78,646.833,475.5,0,44.1,84.262,77.155,NA,1.333,NA,180,0
818,4,79,646.167,475.5,0,40,84.928,77.806,NA,0.667,NA,180,0
819,4,80,644.833,475.5,0,42.9,86.262,79.109,NA,1.333,NA,180,0
820,4,81,644.167,475.5,0,33.6,86.928,79.761,NA,0.667,NA,180,0
821,4,82,642.167,475.5,0,58.5,88.928,81.718,NA,2,NA,180,0
822,4,83,642.167,474.833,0,40.5,89.595,81.856,NA,0.667,NA,-90,90
823,4,84,642.167,474.833,0,40.5,89.595,81.856,NA,0,NA,0,90
824,4,85,641.5,474.833,0,43,90.262,82.508,NA,0.667,NA,180,180
825,4,86,641.5,474.833,0,43.6,90.262,82.508,NA,0,NA,0,-180
826,4,87,638.167,474.833,0,58.6,93.595,85.77,NA,3.333,NA,180,180
827,4,88,634.833,473.5,0,57.6,97.185,89.306,NA,3.59,NA,-158.199,21.801
828,4,89,635.5,473.5,0,57.9,97.852,88.654,NA,0.667,NA,0,158.199
829,4,90,632.833,473.5,0,73.6,100.518,91.263,NA,2.667,NA,180,180
830,4,91,632.167,473.5,0,58,101.185,91.915,NA,0.667,NA,180,0
831,4,92,628.167,473.5,0,59.4,105.185,95.836,NA,4,NA,180,0
832,4,93,622.833,471.5,0,66,110.881,101.46,NA,5.696,NA,-159.444,20.556
833,4,94,623.5,471.5,0,58.5,111.548,100.808,NA,0.667,NA,0,159.444
834,4,95,622.167,471.5,0,64.5,112.881,102.113,NA,1.333,NA,180,180
835,4,96,622.167,471.5,0,61.5,112.881,102.113,NA,0,NA,0,-180
836,4,97,620.167,471.5,0,58.5,114.881,104.073,NA,2,NA,180,180
837,4,98,619.5,471.5,0,51.9,115.548,104.726,NA,0.667,NA,180,0
838,4,99,618.167,470.167,0,65.7,117.433,106.301,NA,1.886,NA,-135,45
839,4,100,618.167,470.167,0,74.5,117.433,106.301,NA,0,NA,0,135
840,4,101,617.5,470.167,0,68.2,118.1,106.954,NA,0.667,NA,180,180
841,4,102,616.167,468.833,0,69.3,119.986,108.538,NA,1.886,NA,-135,45
842,4,103,616.167,468.167,0,83.5,120.652,108.683,NA,0.667,NA,-90,45
843,4,104,616.167,468.167,0,82.9,120.652,108.683,NA,0,NA,0,90
844,4,105,616.167,468.167,0,73.9,120.652,108.683,NA,0,NA,0,0
845,4,106,616.167,468.167,0,85.2,120.652,108.683,NA,0,NA,0,0
846,4,107,616.167,468.167,0,82.9,120.652,108.683,NA,0,NA,0,0
847,4,108,615.5,468.167,0,77.1,121.319,109.333,NA,0.667,NA,180,180
848,4,109,615.5,468.167,0,82.9,121.319,109.333,NA,0,NA,0,-180
849,4,110,615.5,468.167,0,84.1,121.319,109.333,NA,0,NA,0,0
850,4,111,615.5,468.167,0,84.1,121.319,109.333,NA,0,NA,0,0
851,4,112,612.167,467.5,0,81.1,124.718,112.732,NA,3.399,NA,-168.69,-168.69
852,4,113,612.167,467.5,0,80.5,124.718,112.732,NA,0,NA,0,168.69
853,4,114,614.167,468.833,0,91.3,127.122,110.492,NA,2.404,NA,33.69,33.69
854,4,115,614.167,468.833,0,86.5,127.122,110.492,NA,0,NA,0,-33.69
855,4,116,614.833,470.167,0,76.9,128.613,109.565,NA,1.491,NA,63.435,63.435
856,4,117,614.833,470.167,0,84.1,128.613,109.565,NA,0,NA,0,-63.435
857,4,118,614.833,470.833,0,74.1,129.279,109.433,NA,0.667,NA,90,90
858,4,119,614.167,470.833,0,66.3,129.946,110.087,NA,0.667,NA,180,90
859,4,120,614.167,470.833,0,64.5,129.946,110.087,NA,0,NA,0,-180
860,4,121,613.5,470.833,0,72.9,130.613,110.741,NA,0.667,NA,180,180
861,4,122,613.5,470.833,0,68.8,130.613,110.741,NA,0,NA,0,-180
862,4,123,613.5,470.833,0,68.8,130.613,110.741,NA,0,NA,0,0
863,4,124,612.167,468.833,0,65.1,133.017,112.448,NA,2.404,NA,-123.69,-123.69
864,4,125,612.167,468.833,0,69.3,133.017,112.448,NA,0,NA,0,123.69
865,4,126,612.167,468.833,0,69.3,133.017,112.448,NA,0,NA,0,0
866,4,127,612.167,468.833,0,73.5,133.017,112.448,NA,0,NA,0,0
867,4,128,612.167,468.833,0,68.7,133.017,112.448,NA,0,NA,0,0
868,4,129,612.833,468.833,0,78,133.683,111.795,NA,0.667,NA,0,0
869,4,130,613.5,469.5,0,65.4,134.626,111.006,NA,0.943,NA,45,45
870,4,131,613.5,469.5,0,60.9,134.626,111.006,NA,0,NA,0,-45
871,4,132,614.833,469.5,0,65.1,135.959,109.701,NA,1.333,NA,0,0
872,4,133,615.5,469.5,0,65.2,136.626,109.048,NA,0.667,NA,0,0
873,4,134,616.833,470.167,0,61.8,138.117,107.606,NA,1.491,NA,26.565,26.565
874,4,135,617.5,470.167,0,52.2,138.783,106.954,NA,0.667,NA,0,-26.565
875,4,136,618.167,470.167,0,51.6,139.45,106.301,NA,0.667,NA,0,0
876,4,137,618.167,470.833,0,58,140.117,106.165,NA,0.667,NA,90,90
877,4,138,618.167,470.833,0,54.6,140.117,106.165,NA,0,NA,0,-90
878,4,139,618.167,470.833,0,62.2,140.117,106.165,NA,0,NA,0,0
879,4,140,616.833,469.5,0,68.8,142.002,107.745,NA,1.886,NA,-135,-135
880,4,141,615.5,468.833,0,65.1,143.493,109.189,NA,1.491,NA,-153.435,-18.435
881,4,142,615.5,468.833,0,61.8,143.493,109.189,NA,0,NA,0,153.435
882,4,143,615.5,468.833,0,65.1,143.493,109.189,NA,0,NA,0,0
883,4,144,615.5,468.833,0,70.3,143.493,109.189,NA,0,NA,0,0
884,4,145,614.833,468.167,0,61.6,144.436,109.984,NA,0.943,NA,-135,-135
885,4,146,614.833,468.167,0,73.6,144.436,109.984,NA,0,NA,0,135
886,4,147,614.833,466.167,0,64.5,146.436,110.438,NA,2,NA,-90,-90
887,4,148,614.833,466.167,0,69,146.436,110.438,NA,0,NA,0,90
888,4,149,614.833,466.167,0,69.6,146.436,110.438,NA,0,NA,0,0
889,4,150,614.833,466.167,0,68.2,146.436,110.438,NA,0,NA,0,0
890,4,151,614.833,466.167,0,68.2,146.436,110.438,NA,0,NA,0,0
891,4,152,614.833,466.167,0,65.7,146.436,110.438,NA,0,NA,0,0
892,4,153,614.833,466.167,0,65.1,146.436,110.438,NA,0,NA,0,0
893,4,154,614.833,466.167,0,62.2,146.436,110.438,NA,0,NA,0,0
894,4,155,614.833,466.167,0,57.9,146.436,110.438,NA,0,NA,0,0
895,4,156,614.833,466.167,0,73,146.436,110.438,NA,0,NA,0,0
896,4,157,614.167,466.167,0,64.5,147.102,111.086,NA,0.667,NA,180,180
897,4,158,614.167,466.167,0,72.9,147.102,111.086,NA,0,NA,0,-180
898,4,159,614.167,466.167,0,68.2,147.102,111.086,NA,0,NA,0,0
899,4,160,614.167,466.167,0,59.1,147.102,111.086,NA,0,NA,0,0
900,4,161,614.167,466.167,0,68.8,147.102,111.086,NA,0,NA,0,0
901,4,162,614.167,466.167,0,59.1,147.102,111.086,NA,0,NA,0,0
902,4,163,614.167,466.167,0,57.9,147.102,111.086,NA,0,NA,0,0
903,4,164,615.5,466.833,0,43.5,148.593,109.634,NA,1.491,NA,26.565,26.565
904,4,165,616.167,466.833,0,72.9,149.26,108.985,NA,0.667,NA,0,-26.565
905,4,166,616.167,466.833,0,67.6,149.26,108.985,NA,0,NA,0,0
906,4,167,616.167,466.833,0,65.7,149.26,108.985,NA,0,NA,0,0
907,4,168,616.167,466.833,0,73,149.26,108.985,NA,0,NA,0,0
908,4,169,616.833,466.833,0,58,149.927,108.337,NA,0.667,NA,0,0
909,4,170,616.833,467.5,0,68.8,150.593,108.183,NA,0.667,NA,90,90
910,4,171,616.833,467.5,0,58.5,150.593,108.183,NA,0,NA,0,-90
911,4,172,616.833,467.5,0,81.1,150.593,108.183,NA,0,NA,0,0
912,4,173,616.833,467.5,0,64,150.593,108.183,NA,0,NA,0,0
913,4,174,616.833,467.5,0,79.3,150.593,108.183,NA,0,NA,0,0
914,4,175,620.167,466.833,0,62.2,153.993,105.099,NA,3.399,NA,-11.31,-11.31
915,4,176,620.833,466.833,0,70.8,154.659,104.452,NA,0.667,NA,0,11.31
916,4,177,624.167,467.5,0,51.9,158.059,101.057,NA,3.399,NA,11.31,11.31
917,4,178,624.833,468.167,0,50.2,159.001,100.249,NA,0.943,NA,45,33.69
918,4,179,624.833,468.167,0,58,159.001,100.249,NA,0,NA,0,-45
919,4,180,624.833,468.167,0,44.1,159.001,100.249,NA,0,NA,0,0
920,4,181,624.833,468.167,0,51.3,159.001,100.249,NA,0,NA,0,0
921,4,182,624.833,468.167,0,51.4,159.001,100.249,NA,0,NA,0,0
922,4,183,624.833,468.167,0,51,159.001,100.249,NA,0,NA,0,0
923,4,184,624.833,468.167,0,61,159.001,100.249,NA,0,NA,0,0
924,4,185,624.833,468.167,0,58.5,159.001,100.249,NA,0,NA,0,0
925,4,186,622.833,468.167,0,55,161.001,102.192,NA,2,NA,180,180
926,4,187,622.833,468.167,0,64.6,161.001,102.192,NA,0,NA,0,-180
927,4,188,622.167,468.167,0,62.2,161.668,102.84,NA,0.667,NA,180,180
928,4,189,622.167,468.167,0,61.5,161.668,102.84,NA,0,NA,0,-180
929,4,190,622.167,468.167,0,62.2,161.668,102.84,NA,0,NA,0,0
930,4,191,622.167,468.167,0,62.2,161.668,102.84,NA,0,NA,0,0
931,4,192,622.167,468.167,0,66.3,161.668,102.84,NA,0,NA,0,0
932,4,193,623.5,468.167,0,55.5,163.001,101.544,NA,1.333,NA,0,0
933,4,194,623.5,468.167,0,64.6,163.001,101.544,NA,0,NA,0,0
934,4,195,623.5,468.167,0,58.6,163.001,101.544,NA,0,NA,0,0
935,4,196,623.5,468.167,0,51.3,163.001,101.544,NA,0,NA,0,0
936,4,197,623.5,468.167,0,61.5,163.001,101.544,NA,0,NA,0,0
937,4,198,623.5,468.167,0,68.5,163.001,101.544,NA,0,NA,0,0
938,4,199,623.5,468.167,0,64.6,163.001,101.544,NA,0,NA,0,0
939,4,200,623.5,468.167,0,64.6,163.001,101.544,NA,0,NA,0,0
940,4,201,623.5,468.167,0,62.2,163.001,101.544,NA,0,NA,0,0
941,4,202,626.167,470.167,0,51.3,166.335,98.489,NA,3.333,NA,36.87,36.87
942,4,203,626.167,470.167,0,65.2,166.335,98.489,NA,0,NA,0,-36.87
943,4,204,626.167,470.167,0,65.2,166.335,98.489,NA,0,NA,0,0
944,4,205,626.167,470.167,0,51.7,166.335,98.489,NA,0,NA,0,0
945,4,206,626.167,470.167,0,51.7,166.335,98.489,NA,0,NA,0,0
946,4,207,626.167,470.167,0,51.9,166.335,98.489,NA,0,NA,0,0
947,4,208,626.833,470.167,0,58,167.001,97.839,NA,0.667,NA,0,0
948,4,209,632.167,468.833,0,50.8,172.499,92.976,NA,5.497,NA,-14.036,-14.036
949,4,210,632.167,468.833,0,47.4,172.499,92.976,NA,0,NA,0,14.036
950,4,211,632.833,469.5,0,51.9,173.442,92.164,NA,0.943,NA,45,45
951,4,212,634.833,469.5,0,39.9,175.442,90.227,NA,2,NA,0,-45
952,4,213,637.5,469.5,0,42.9,178.108,87.648,NA,2.667,NA,0,0
953,4,214,637.5,469.5,0,42.9,178.108,87.648,NA,0,NA,0,0
954,4,215,637.5,469.5,0,42.9,178.108,87.648,NA,0,NA,0,0
955,4,216,637.5,469.5,0,40.5,178.108,87.648,NA,0,NA,0,0
956,4,217,637.5,469.5,0,42.9,178.108,87.648,NA,0,NA,0,0
957,4,218,637.5,469.5,0,40,178.108,87.648,NA,0,NA,0,0
958,4,219,635.5,469.5,0,38.1,180.108,89.582,NA,2,NA,180,180
959,4,220,635.5,469.5,0,37.5,180.108,89.582,NA,0,NA,0,-180
960,4,221,635.5,469.5,0,44.1,180.108,89.582,NA,0,NA,0,0
961,4,222,635.5,469.5,0,51.3,180.108,89.582,NA,0,NA,0,0
962,4,223,636.833,469.5,0,42.9,181.442,88.292,NA,1.333,NA,0,0
963,4,224,636.833,469.5,0,43.5,181.442,88.292,NA,0,NA,0,0
964,4,225,636.833,469.5,0,51.9,181.442,88.292,NA,0,NA,0,0
965,4,226,637.5,469.5,0,51.9,182.108,87.648,NA,0.667,NA,0,0
966,4,227,637.5,469.5,0,54.3,182.108,87.648,NA,0,NA,0,0
967,4,228,639.5,469.5,0,43.8,184.108,85.718,NA,2,NA,0,0
968,4,229,637.5,470.833,0,52.5,186.512,87.313,NA,2.404,NA,146.31,146.31
969,4,230,637.5,470.833,0,51.9,186.512,87.313,NA,0,NA,0,-146.31
970,4,231,638.167,470.833,0,50.8,187.179,86.667,NA,0.667,NA,0,0
971,4,232,638.167,470.833,0,51.4,187.179,86.667,NA,0,NA,0,0
972,4,233,638.167,470.833,0,73,187.179,86.667,NA,0,NA,0,0
973,4,234,638.167,470.833,0,47.9,187.179,86.667,NA,0,NA,0,0
974,4,235,638.167,470.833,0,62.2,187.179,86.667,NA,0,NA,0,0
975,4,236,638.833,470.833,0,42.9,187.845,86.021,NA,0.667,NA,0,0
976,4,237,638.833,470.833,0,62.2,187.845,86.021,NA,0,NA,0,0
977,4,238,638.833,470.833,0,61.5,187.845,86.021,NA,0,NA,0,0
978,4,239,639.5,470.833,0,63.1,188.512,85.375,NA,0.667,NA,0,0
979,4,240,639.5,470.833,0,51.3,188.512,85.375,NA,0,NA,0,0
980,4,241,639.5,470.833,0,58.5,188.512,85.375,NA,0,NA,0,0
981,4,242,639.5,470.833,0,46.8,188.512,85.375,NA,0,NA,0,0
982,4,243,639.5,470.833,0,58,188.512,85.375,NA,0,NA,0,0
983,4,244,639.5,470.833,0,61.6,188.512,85.375,NA,0,NA,0,0
984,4,245,638.833,470.833,0,57.4,189.179,86.021,NA,0.667,NA,180,180
985,4,246,638.833,470.167,0,57.4,189.845,86.188,NA,0.667,NA,-90,90
986,5,1,676.833,478.167,0,90.9,0,0,NA,NA,NA,NA,NA
987,5,2,676.167,476.833,0,87.4,1.491,1.491,NA,1.491,NA,-116.565,NA
988,5,3,676.167,476.833,0,86.8,1.491,1.491,NA,0,NA,0,116.565
