Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
666,5,98,565.833,427.833,0,66,113.472,77.669,NA,2.667,NA,-90,123.69
667,5,99,565.833,429.833,0,79.4,115.472,78.768,NA,2,NA,90,180
668,5,100,565.833,429.833,0,79.7,115.472,78.768,NA,0,NA,0,-90
669,5,101,565.833,429.833,0,74.6,115.472,78.768,NA,0,NA,0,0
670,5,102,565.833,429.833,0,81.7,115.472,78.768,NA,0,NA,0,0
671,5,103,565.833,429.833,0,77.9,115.472,78.768,NA,0,NA,0,0
672,5,104,565.833,429.833,0,81.4,115.472,78.768,NA,0,NA,0,0
673,5,105,565.833,429.833,0,77.6,115.472,78.768,NA,0,NA,0,0
674,5,106,569.167,429.833,0,79.4,118.806,76.026,NA,3.333,NA,0,0
675,5,107,570.5,429.833,0,81.4,120.139,74.943,NA,1.333,NA,0,0
676,5,108,570.5,429.833,0,83.6,120.139,74.943,NA,0,NA,0,0
677,5,109,573.833,429.167,0,78.2,123.538,71.867,NA,3.399,NA,-11.31,-11.31
678,5,110,578.5,428.5,0,84.1,128.252,67.781,NA,4.714,NA,-8.13,3.18
679,5,111,579.167,428.5,0,85,128.919,67.264,NA,0.667,NA,0,8.13
680,5,112,579.167,428.5,0,85,128.919,67.264,NA,0,NA,0,0
681,5,113,579.167,428.5,0,88.3,128.919,67.264,NA,0,NA,0,0
682,5,114,579.167,428.5,0,91.4,128.919,67.264,NA,0,NA,0,0
683,5,115,579.167,427.833,0,76,129.586,66.843,NA,0.667,NA,-90,-90
684,5,116,579.167,427.833,0,76,129.586,66.843,NA,0,NA,0,90
685,5,117,579.167,427.167,0,70,130.252,66.426,NA,0.667,NA,-90,-90
686,5,118,579.167,427.167,0,70,130.252,66.426,NA,0,NA,0,90
687,5,119,579.833,427.833,0,78.2,131.195,66.326,NA,0.943,NA,45,45
688,5,120,577.833,429.167,0,85.3,133.599,68.718,NA,2.404,NA,146.31,101.31
689,5,121,575.167,428.5,0,79.1,136.348,70.402,NA,2.749,NA,-165.964,47.726
690,5,122,575.167,428.5,0,80,136.348,70.402,NA,0,NA,0,165.964
691,5,123,575.833,428.5,0,77.9,137.014,69.873,NA,0.667,NA,0,0
692,5,124,575.833,428.5,0,76.3,137.014,69.873,NA,0,NA,0,0
693,5,125,576.5,428.5,0,74.3,137.681,69.346,NA,0.667,NA,0,0
694,5,126,576.5,428.5,0,74,137.681,69.346,NA,0,NA,0,0
695,5,127,575.833,428.5,0,73.3,138.348,69.873,NA,0.667,NA,180,180
696,5,128,575.833,428.5,0,68.8,138.348,69.873,NA,0,NA,0,-180
697,5,129,575.833,428.5,0,67.6,138.348,69.873,NA,0,NA,0,0
698,5,130,572.5,430.5,0,81.4,142.235,73.735,NA,3.887,NA,149.036,149.036
699,5,131,570.5,431.833,0,88.3,144.639,76.134,NA,2.404,NA,146.31,-2.726
700,5,132,570.5,431.833,0,83.9,144.639,76.134,NA,0,NA,0,-146.31
701,5,133,565.167,431.167,0,69.4,150.013,80.069,NA,5.375,NA,-172.875,-172.875
702,5,134,565.167,431.167,0,64.9,150.013,80.069,NA,0,NA,0,172.875
703,5,135,563.833,433.167,0,85,152.417,82.306,NA,2.404,NA,123.69,123.69
704,5,136,563.833,431.833,0,75.2,153.75,81.546,NA,1.333,NA,-90,146.31
705,5,137,563.833,431.833,0,70.7,153.75,81.546,NA,0,NA,0,90
706,5,138,563.833,431.833,0,67.9,153.75,81.546,NA,0,NA,0,0
707,5,139,567.167,431.167,0,69.4,157.15,78.429,NA,3.399,NA,-11.31,-11.31
708,5,140,567.167,431.167,0,64.6,157.15,78.429,NA,0,NA,0,11.31
709,5,141,567.167,431.833,0,64.3,157.816,78.816,NA,0.667,NA,90,90
710,5,145,572.5,433.833,0,83.3,163.512,75.801,NA,5.696,NA,20.556,-69.444
