Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
764,5,76,503,370,0,93.8,135.796,120.252,NA,1,NA,180,180
765,5,77,501.5,369.5,0,95.1,137.377,121.803,NA,1.581,NA,-161.565,18.435
766,5,78,499.5,368.5,0,97.9,139.613,124.036,NA,2.236,NA,-153.435,8.13
767,5,79,498.5,368.5,0,99.6,140.613,124.908,NA,1,NA,180,-26.565
768,5,80,497.5,368.5,0,105.7,141.613,125.782,NA,1,NA,180,0
769,5,81,496.5,368.5,0,108.7,142.613,126.657,NA,1,NA,180,0
770,5,82,496,368.5,0,106,143.113,127.095,NA,0.5,NA,180,0
771,5,83,495.5,368.5,0,97.2,143.613,127.534,NA,0.5,NA,180,0
772,5,84,495.5,368,0,86,144.113,127.774,NA,0.5,NA,-90,90
773,5,85,494.5,368,0,83.9,145.113,128.652,NA,1,NA,180,-90
774,5,86,493,369,0,106,146.916,129.501,NA,1.803,NA,146.31,-33.69
775,5,87,493,369.5,0,99.6,147.416,129.268,NA,0.5,NA,90,-56.31
776,5,88,492,370,0,102.8,148.534,129.925,NA,1.118,NA,153.435,63.435
777,5,89,492,370,0,93.7,148.534,129.925,NA,0,NA,0,-153.435
778,5,90,491,370,0,94.6,149.534,130.815,NA,1,NA,180,180
779,5,91,490,371,0,111.7,150.948,131.257,NA,1.414,NA,135,-45
780,5,92,488.5,372,0,124.8,152.751,132.164,NA,1.803,NA,146.31,11.31
781,5,93,487,372.5,0,140.9,154.332,133.301,NA,1.581,NA,161.565,15.255
782,5,94,486,371.5,0,140.9,155.746,134.634,NA,1.414,NA,-135,63.435
783,5,95,484.5,372,0,131.7,157.327,135.776,NA,1.581,NA,161.565,-63.435
784,5,96,485,373.5,0,135.9,158.909,134.693,NA,1.581,NA,71.565,-90
785,5,97,482.5,373,0,119.3,161.458,137.176,NA,2.55,NA,-168.69,119.745
786,5,98,479,372,0,119.5,165.098,140.778,NA,3.64,NA,-164.055,4.635
787,5,99,478,372.5,0,110.7,166.216,141.489,NA,1.118,NA,153.435,-42.51
788,5,100,477,372.5,0,87.2,167.216,142.405,NA,1,NA,180,26.565
789,5,101,476,373.5,0,92,168.63,142.927,NA,1.414,NA,135,-45
790,5,102,474,376,0,105.9,171.832,143.821,NA,3.202,NA,128.66,-6.34
791,5,103,472.5,375.5,0,103,173.413,145.399,NA,1.581,NA,-161.565,69.775
792,5,104,471,375.5,0,101.2,174.913,146.793,NA,1.5,NA,180,-18.435
793,5,105,469,376,0,103.3,176.975,148.474,NA,2.062,NA,165.964,-14.036
794,5,106,467.5,376,0,96.7,178.475,149.874,NA,1.5,NA,180,14.036
795,5,107,465.5,375.5,0,105.5,180.536,151.921,NA,2.062,NA,-165.964,14.036
796,5,108,465,379,0,122.7,184.072,151.184,NA,3.536,NA,98.13,-95.906
797,5,109,463,380,0,135.1,186.308,152.743,NA,2.236,NA,153.435,55.305
798,5,110,462.5,380.5,0,143.9,187.015,153.056,NA,0.707,NA,135,-18.435
799,5,111,462,379.5,0,143,188.133,153.851,NA,1.118,NA,-116.565,108.435
800,5,112,462,380,0,143,188.633,153.69,NA,0.5,NA,90,-153.435
801,5,113,462,379,0,140.8,189.633,154.015,NA,1,NA,-90,-180
802,5,114,462,378,0,143.9,190.633,154.345,NA,1,NA,-90,0
803,5,115,462.5,377.5,0,138.2,191.34,154.042,NA,0.707,NA,-45,45
804,5,116,462.5,376.5,0,127,192.34,154.383,NA,1,NA,-90,-45
805,5,117,462.5,376,0,127.3,192.84,154.555,NA,0.5,NA,-90,0
806,5,118,462.5,375.5,0,142.6,193.34,154.729,NA,0.5,NA,-90,0
807,5,119,464,374,0,135,195.461,153.859,NA,2.121,NA,-45,45
808,5,120,464.5,374,0,130.3,195.961,153.392,NA,0.5,NA,0,45
809,5,121,465,372.5,0,138,197.542,153.477,NA,1.581,NA,-71.565,-71.565
810,5,122,466.5,371.5,0,122.4,199.345,152.463,NA,1.803,NA,-33.69,37.875
811,5,123,468,369,0,108.4,202.261,152.054,NA,2.915,NA,-59.036,-25.346
812,5,124,469,368,0,100.7,203.675,151.54,NA,1.414,NA,-45,14.036
813,5,125,469.5,366.5,0,94.2,205.256,151.7,NA,1.581,NA,-71.565,-26.565
814,5,126,469.5,366.5,0,111.7,205.256,151.7,NA,0,NA,0,71.565
815,5,127,470,366,0,116.7,205.963,151.455,NA,0.707,NA,-45,-45
816,5,128,470.5,364.5,0,105.1,207.544,151.638,NA,1.581,NA,-71.565,-26.565
817,5,129,471,363.5,0,108.4,208.662,151.619,NA,1.118,NA,-63.435,8.13
818,5,130,471.5,363.5,0,111.9,209.162,151.169,NA,0.5,NA,0,63.435
819,5,131,471.5,363,0,120.4,209.662,151.388,NA,0.5,NA,-90,-90
820,5,132,471.5,362.5,0,127.3,210.162,151.608,NA,0.5,NA,-90,0
821,5,133,472,361.5,0,130.4,211.28,151.606,NA,1.118,NA,-63.435,26.565
822,5,134,473,359.5,0,113.6,213.516,151.625,NA,2.236,NA,-63.435,0
823,5,135,473,358.5,0,110.5,214.516,152.09,NA,1,NA,-90,-26.565
824,5,136,474,357,0,95.1,216.319,151.916,NA,1.803,NA,-56.31,33.69
825,5,137,475,355.5,0,85.8,218.122,151.764,NA,1.803,NA,-56.31,0
826,5,138,475.5,354.5,0,80.9,219.24,151.819,NA,1.118,NA,-63.435,-7.125
827,5,139,475.5,354.5,0,86.3,219.24,151.819,NA,0,NA,0,63.435
828,5,140,476,353,0,88.5,220.821,152.133,NA,1.581,NA,-71.565,-71.565
829,5,141,476.5,353,0,86.5,221.321,151.701,NA,0.5,NA,0,71.565
830,5,142,477,352.5,0,85.8,222.028,151.523,NA,0.707,NA,-45,-45
831,5,143,477,352.5,0,85.8,222.028,151.523,NA,0,NA,0,45
832,5,144,477.5,351.5,0,78,223.146,151.605,NA,1.118,NA,-63.435,-63.435
833,5,145,477.5,351.5,0,84.3,223.146,151.605,NA,0,NA,0,63.435
834,5,146,477.5,350.5,0,84,224.146,152.122,NA,1,NA,-90,-90
835,5,147,477.5,350.5,0,83.5,224.146,152.122,NA,0,NA,0,90
836,5,148,478,350.5,0,83.5,224.646,151.695,NA,0.5,NA,0,0
837,5,149,478,350.5,0,80.2,224.646,151.695,NA,0,NA,0,0
838,5,150,478,350.5,0,85.7,224.646,151.695,NA,0,NA,0,0
839,5,151,477,349,0,78.8,226.449,153.331,NA,1.803,NA,-123.69,-123.69
840,5,152,476.5,348.5,0,76.4,227.156,154.019,NA,0.707,NA,-135,-11.31
841,5,153,476,348.5,0,75.2,227.656,154.445,NA,0.5,NA,180,-45
842,5,154,475.5,348.5,0,72,228.156,154.871,NA,0.5,NA,180,0
843,5,155,475.5,348.5,0,82.8,228.156,154.871,NA,0,NA,0,-180
844,5,156,475,347.5,0,68.2,229.274,155.821,NA,1.118,NA,-116.565,-116.565
845,5,157,475,347.5,0,74.9,229.274,155.821,NA,0,NA,0,116.565
846,5,158,475,347.5,0,75.4,229.274,155.821,NA,0,NA,0,0
847,5,159,474.5,347,0,74.3,229.981,156.51,NA,0.707,NA,-135,-135
848,5,160,474.5,347,0,78,229.981,156.51,NA,0,NA,0,135
849,5,161,474.5,347,0,75.1,229.981,156.51,NA,0,NA,0,0
850,5,162,474.5,347,0,78.2,229.981,156.51,NA,0,NA,0,0
851,5,163,474.5,347,0,77.7,229.981,156.51,NA,0,NA,0,0
852,5,164,474.5,347,0,78.4,229.981,156.51,NA,0,NA,0,0
853,5,165,474,346.5,0,85.8,230.688,157.198,NA,0.707,NA,-135,-135
854,5,166,474,346.5,0,84,230.688,157.198,NA,0,NA,0,135
855,5,167,474,346.5,0,226.9,230.688,157.198,NA,0,NA,0,0
856,5,168,474,346.5,0,78.5,230.688,157.198,NA,0,NA,0,0
857,5,169,474,346.5,0,83,230.688,157.198,NA,0,NA,0,0
858,5,170,474,346.5,0,92.3,230.688,157.198,NA,0,NA,0,0
859,5,171,474,346.5,0,92.3,230.688,157.198,NA,0,NA,0,0
860,5,172,474,346.5,0,92.3,230.688,157.198,NA,0,NA,0,0
