Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
685,4,25,791,304.5,0,133.1,24.236,23.691,NA,0.5,NA,180,0
686,4,26,790,304,0,116,25.355,24.749,NA,1.118,NA,-153.435,26.565
687,4,27,786.5,303,0,128,28.995,28.359,NA,3.64,NA,-164.055,-10.62
688,4,28,786,303,0,103.4,29.495,28.853,NA,0.5,NA,180,-15.945
689,4,29,785.5,303,0,107.6,29.995,29.347,NA,0.5,NA,180,0
690,4,30,783.5,302.5,0,95.6,32.056,31.401,NA,2.062,NA,-165.964,14.036
691,4,31,782.5,302,0,106.4,33.174,32.469,NA,1.118,NA,-153.435,12.529
692,4,32,782,302,0,110,33.674,32.962,NA,0.5,NA,180,-26.565
693,4,33,782,302,0,92.6,33.674,32.962,NA,0,NA,0,-180
694,4,34,781,302,0,103.4,34.674,33.948,NA,1,NA,180,180
695,4,35,778.5,302,0,98.6,37.174,36.418,NA,2.5,NA,180,0
696,4,36,777,302,0,99.8,38.674,37.901,NA,1.5,NA,180,0
697,4,37,776.5,302.5,0,113.6,39.381,38.328,NA,0.707,NA,135,-45
698,4,38,776,302.5,0,117.5,39.881,38.823,NA,0.5,NA,180,45
699,4,39,771.5,302,0,113,44.409,43.35,NA,4.528,NA,-173.66,6.34
700,4,40,770.5,302,0,117.5,45.409,44.342,NA,1,NA,180,-6.34
701,4,41,768,301.5,0,124.1,47.958,46.885,NA,2.55,NA,-168.69,11.31
702,4,42,763.5,301,0,124.4,52.486,51.413,NA,4.528,NA,-173.66,-4.97
703,4,43,761,300.5,0,133.1,55.036,53.956,NA,2.55,NA,-168.69,4.97
704,4,44,761,300.5,0,130.4,55.036,53.956,NA,0,NA,0,168.69
705,4,45,759.5,300,0,113,56.617,55.509,NA,1.581,NA,-161.565,-161.565
706,4,46,758,299.5,0,113.6,58.198,57.064,NA,1.581,NA,-161.565,0
707,4,47,755.5,299,0,103.4,60.747,59.609,NA,2.55,NA,-168.69,-7.125
708,4,48,755.5,299,0,98.6,60.747,59.609,NA,0,NA,0,168.69
709,4,49,754,299,0,103.4,62.247,61.094,NA,1.5,NA,180,180
710,4,50,753,299,0,107.6,63.247,62.085,NA,1,NA,180,0
711,4,51,751,299,0,107,65.247,64.066,NA,2,NA,180,0
712,4,52,751,299,0,89,65.247,64.066,NA,0,NA,0,-180
713,4,53,750,298.5,0,92.6,66.366,65.125,NA,1.118,NA,-153.435,-153.435
714,4,54,748,298.5,0,95.6,68.366,67.106,NA,2,NA,180,-26.565
715,4,55,743.5,298,0,100.1,72.893,71.633,NA,4.528,NA,-173.66,6.34
716,4,56,741,298,0,104,75.393,74.111,NA,2.5,NA,180,-6.34
717,4,57,739.5,297.5,0,95.9,76.974,75.664,NA,1.581,NA,-161.565,18.435
718,4,58,739,296.5,0,96.5,78.092,76.297,NA,1.118,NA,-116.565,45
719,4,59,738,296.5,0,103.4,79.092,77.287,NA,1,NA,180,-63.435
720,4,60,736,296,0,88.4,81.154,79.338,NA,2.062,NA,-165.964,14.036
721,4,61,736,296,0,92,81.154,79.338,NA,0,NA,0,165.964
722,4,62,734,296,0,74.6,83.154,81.317,NA,2,NA,180,180
723,4,63,730,295.5,0,92.6,87.185,85.348,NA,4.031,NA,-172.875,7.125
724,4,64,730,295.5,0,82.4,87.185,85.348,NA,0,NA,0,172.875
725,4,65,727,295.5,0,78.2,90.185,88.319,NA,3,NA,180,180
726,4,66,722.5,294.5,0,99.8,94.795,92.914,NA,4.61,NA,-167.471,12.529
727,4,67,720.5,294.5,0,95,96.795,94.895,NA,2,NA,180,-12.529
728,4,68,719.5,294.5,0,95,97.795,95.885,NA,1,NA,180,0
729,4,69,717,294.5,0,96.2,100.295,98.363,NA,2.5,NA,180,0
730,4,70,715,294.5,0,96.2,102.295,100.346,NA,2,NA,180,0
731,4,71,711.5,294,0,95,105.83,103.881,NA,3.536,NA,-171.87,8.13
732,4,72,711,294,0,89.6,106.33,104.377,NA,0.5,NA,180,-8.13
733,4,73,708.5,294,0,95.6,108.83,106.856,NA,2.5,NA,180,0
734,4,74,708,293.5,0,89,109.537,107.416,NA,0.707,NA,-135,45
735,4,75,705.5,293.5,0,96.2,112.037,109.895,NA,2.5,NA,180,-45
736,4,76,703.5,293.5,0,99.8,114.037,111.879,NA,2,NA,180,0
737,4,77,702.5,293.5,0,99.5,115.037,112.872,NA,1,NA,180,0
738,4,78,701.5,293.5,0,98.9,116.037,113.864,NA,1,NA,180,0
739,4,79,701.5,293.5,0,89.6,116.037,113.864,NA,0,NA,0,-180
740,4,80,701.5,293.5,0,81.8,116.037,113.864,NA,0,NA,0,0
741,4,81,701.5,293.5,0,82.4,116.037,113.864,NA,0,NA,0,0
742,4,82,700,293.5,0,81.8,117.537,115.353,NA,1.5,NA,180,180
743,4,83,700,293.5,0,75.2,117.537,115.353,NA,0,NA,0,-180
744,4,84,699,293.5,0,82.4,118.537,116.345,NA,1,NA,180,180
745,4,85,699,293.5,0,84.8,118.537,116.345,NA,0,NA,0,-180
746,4,86,698,293.5,0,86,119.537,117.338,NA,1,NA,180,180
747,4,87,696.5,293,0,83,121.119,118.888,NA,1.581,NA,-161.565,18.435
748,4,88,696.5,293,0,82.4,121.119,118.888,NA,0,NA,0,161.565
749,4,89,696.5,293,0,75.2,121.119,118.888,NA,0,NA,0,0
750,4,90,696.5,293,0,77,121.119,118.888,NA,0,NA,0,0
751,4,91,691,293,0,110.3,126.619,124.348,NA,5.5,NA,180,180
752,4,92,692,293,0,96.2,127.619,123.355,NA,1,NA,0,-180
753,4,93,692,293,0,82.4,127.619,123.355,NA,0,NA,0,0
754,4,94,692,293,0,86.9,127.619,123.355,NA,0,NA,0,0
755,4,95,690,293,0,96.2,129.619,125.342,NA,2,NA,180,180
756,4,96,690,293,0,64.1,129.619,125.342,NA,0,NA,0,-180
757,4,97,688,292.5,0,92.6,131.68,127.386,NA,2.062,NA,-165.964,-165.964
758,4,98,688,292.5,0,85.1,131.68,127.386,NA,0,NA,0,165.964
759,4,99,688,292.5,0,82.7,131.68,127.386,NA,0,NA,0,0
760,4,100,688,292.5,0,75.2,131.68,127.386,NA,0,NA,0,0
761,4,101,688,292.5,0,85.7,131.68,127.386,NA,0,NA,0,0
762,4,102,688,292.5,0,71.3,131.68,127.386,NA,0,NA,0,0
763,4,103,688,292.5,0,68.6,131.68,127.386,NA,0,NA,0,0
764,4,104,687,292.5,0,71.6,132.68,128.379,NA,1,NA,180,180
765,4,105,686.5,292,0,72.2,133.387,128.935,NA,0.707,NA,-135,45
766,4,106,686,292,0,71.6,133.887,129.431,NA,0.5,NA,180,-45
767,4,107,683,291.5,0,82.4,136.929,132.47,NA,3.041,NA,-170.538,9.462
768,4,108,681,291,0,81.8,138.99,134.516,NA,2.062,NA,-165.964,4.574
769,4,109,681,291,0,79.1,138.99,134.516,NA,0,NA,0,165.964
770,4,110,677.5,290.5,0,96.5,142.526,138.051,NA,3.536,NA,-171.87,-171.87
771,4,111,677,289.5,0,99.5,143.644,138.673,NA,1.118,NA,-116.565,55.305
772,4,112,675.5,288.5,0,98.6,145.447,140.293,NA,1.803,NA,-146.31,-29.745
773,4,113,675.5,288.5,0,96.8,145.447,140.293,NA,0,NA,0,146.31
774,4,114,675.5,288.5,0,96.8,145.447,140.293,NA,0,NA,0,0
775,4,115,675.5,288.5,0,96.5,145.447,140.293,NA,0,NA,0,0
776,4,116,675.5,288.5,0,94.1,145.447,140.293,NA,0,NA,0,0
777,4,117,675.5,288.5,0,95,145.447,140.293,NA,0,NA,0,0
778,4,118,675.5,288.5,0,92,145.447,140.293,NA,0,NA,0,0
779,4,119,675.5,288.5,0,95.6,145.447,140.293,NA,0,NA,0,0
780,4,120,675,288.5,0,98.6,145.947,140.788,NA,0.5,NA,180,180
781,4,121,674,287,0,107.6,147.749,141.988,NA,1.803,NA,-123.69,56.31
782,4,122,674,286.5,0,99.2,148.249,142.061,NA,0.5,NA,-90,33.69
783,4,123,674,286.5,0,114.2,148.249,142.061,NA,0,NA,0,90
784,4,124,674,285.5,0,98.6,149.249,142.212,NA,1,NA,-90,-90
785,4,125,674,285.5,0,104.6,149.249,142.212,NA,0,NA,0,90
786,4,126,674,284.5,0,104,150.249,142.37,NA,1,NA,-90,-90
787,4,127,674,284.5,0,100.4,150.249,142.37,NA,0,NA,0,90
788,4,128,674,284.5,0,90.8,150.249,142.37,NA,0,NA,0,0
789,4,129,674,284.5,0,98.6,150.249,142.37,NA,0,NA,0,0
790,4,130,674,282,0,95.9,152.749,142.795,NA,2.5,NA,-90,-90
791,4,131,674,282,0,96.8,152.749,142.795,NA,0,NA,0,90
792,4,132,674,282,0,92.9,152.749,142.795,NA,0,NA,0,0
793,4,133,674,282,0,93.2,152.749,142.795,NA,0,NA,0,0
794,4,134,674,282,0,89,152.749,142.795,NA,0,NA,0,0
795,4,135,674,282,0,93.2,152.749,142.795,NA,0,NA,0,0
796,4,136,674,282,0,92.9,152.749,142.795,NA,0,NA,0,0
797,4,137,674,282,0,95.9,152.749,142.795,NA,0,NA,0,0
798,4,138,672.5,280.5,0,93.2,154.871,144.544,NA,2.121,NA,-135,-135
799,4,139,672.5,280,0,86,155.371,144.638,NA,0.5,NA,-90,45
800,4,140,672.5,279.5,0,89.6,155.871,144.734,NA,0.5,NA,-90,0
801,4,141,672.5,279,0,95.6,156.371,144.832,NA,0.5,NA,-90,0
802,4,142,672.5,279,0,77.6,156.371,144.832,NA,0,NA,0,90
803,4,143,672.5,278.5,0,100.1,156.871,144.931,NA,0.5,NA,-90,-90
804,4,144,672.5,278.5,0,99.2,156.871,144.931,NA,0,NA,0,90
805,4,145,673,277.5,0,103.4,157.989,144.645,NA,1.118,NA,-63.435,-63.435
806,4,146,673,277.5,0,99.2,157.989,144.645,NA,0,NA,0,63.435
807,4,147,673,277,0,107.6,158.489,144.75,NA,0.5,NA,-90,-90
808,4,148,674,276.5,0,81.8,159.607,143.879,NA,1.118,NA,-26.565,63.435
809,4,149,674,276.5,0,85.7,159.607,143.879,NA,0,NA,0,26.565
810,4,150,674.5,276.5,0,74.6,160.107,143.391,NA,0.5,NA,0,0
811,4,151,674.5,276.5,0,68.6,160.107,143.391,NA,0,NA,0,0
812,4,152,675.5,276.5,0,77.6,161.107,142.415,NA,1,NA,0,0
813,4,153,675.5,276.5,0,82.4,161.107,142.415,NA,0,NA,0,0
814,4,154,675.5,276.5,0,81.8,161.107,142.415,NA,0,NA,0,0
815,4,155,675.5,277,0,86,161.607,142.307,NA,0.5,NA,90,90
816,4,156,675,277.5,0,81.8,162.314,142.689,NA,0.707,NA,135,45
817,4,157,675,277.5,0,99.2,162.314,142.689,NA,0,NA,0,-135
818,4,158,674.5,277.5,0,92,162.814,143.178,NA,0.5,NA,180,180
819,4,159,674.5,277.5,0,99.8,162.814,143.178,NA,0,NA,0,-180
820,4,160,674.5,279,0,92.6,164.314,142.871,NA,1.5,NA,90,90
821,4,161,674,279,0,114.2,164.814,143.361,NA,0.5,NA,180,90
822,4,162,674,279,0,117.2,164.814,143.361,NA,0,NA,0,-180
823,4,163,674,279.5,0,106.4,165.314,143.263,NA,0.5,NA,90,90
824,4,164,674.5,279.5,0,96.2,165.814,142.773,NA,0.5,NA,0,-90
825,4,165,674.5,279.5,0,104.6,165.814,142.773,NA,0,NA,0,0
826,4,166,674.5,279.5,0,95.9,165.814,142.773,NA,0,NA,0,0
827,4,167,674,280.5,0,98.9,166.932,143.071,NA,1.118,NA,116.565,116.565
828,4,168,674,280.5,0,95.9,166.932,143.071,NA,0,NA,0,-116.565
829,4,169,674,280.5,0,95.9,166.932,143.071,NA,0,NA,0,0
830,4,170,674,280.5,0,100.1,166.932,143.071,NA,0,NA,0,0
831,4,171,674,280.5,0,99.5,166.932,143.071,NA,0,NA,0,0
832,4,172,674,280.5,0,95.9,166.932,143.071,NA,0,NA,0,0
833,4,173,674,280.5,0,98.6,166.932,143.071,NA,0,NA,0,0
834,4,174,674,280.5,0,92,166.932,143.071,NA,0,NA,0,0
835,4,175,674,280.5,0,103.4,166.932,143.071,NA,0,NA,0,0
836,4,176,674.5,280.5,0,74.9,167.432,142.58,NA,0.5,NA,0,0
837,4,177,675,280.5,0,95.6,167.932,142.089,NA,0.5,NA,0,0
838,4,178,675,280.5,0,92.6,167.932,142.089,NA,0,NA,0,0
839,4,179,676,280.5,0,93.2,168.932,141.107,NA,1,NA,0,0
840,4,180,676,281.5,0,82.4,169.932,140.919,NA,1,NA,90,90
841,4,181,676,282,0,83,170.432,140.828,NA,0.5,NA,90,0
842,4,182,676.5,282.5,0,99.8,171.139,140.246,NA,0.707,NA,45,-45
843,4,183,677,283,0,95.6,171.846,139.666,NA,0.707,NA,45,0
844,4,184,677.5,283,0,93.5,172.346,139.173,NA,0.5,NA,0,-45
845,4,185,677.5,283,0,92.3,172.346,139.173,NA,0,NA,0,0
846,4,186,677.5,283,0,88.7,172.346,139.173,NA,0,NA,0,0
847,4,187,677.5,283,0,81.8,172.346,139.173,NA,0,NA,0,0
848,4,188,677,283,0,91.7,172.846,139.666,NA,0.5,NA,180,180
849,4,189,677.5,283,0,89.6,173.346,139.173,NA,0.5,NA,0,-180
850,4,190,677.5,283,0,89,173.346,139.173,NA,0,NA,0,0
851,4,191,677.5,283,0,83,173.346,139.173,NA,0,NA,0,0
852,4,192,678,283,0,77.6,173.846,138.681,NA,0.5,NA,0,0
853,4,193,678,283,0,93.2,173.846,138.681,NA,0,NA,0,0
854,4,194,678.5,283.5,0,77.6,174.553,138.101,NA,0.707,NA,45,45
855,4,195,676.5,283.5,0,81.8,176.553,140.071,NA,2,NA,180,135
856,4,196,676.5,283,0,78.8,177.053,140.158,NA,0.5,NA,-90,90
857,4,197,676.5,283,0,77.6,177.053,140.158,NA,0,NA,0,90
858,4,198,676.5,283,0,93.5,177.053,140.158,NA,0,NA,0,0
859,4,199,676.5,283,0,89,177.053,140.158,NA,0,NA,0,0
860,4,200,676.5,283,0,85.1,177.053,140.158,NA,0,NA,0,0
861,4,201,676.5,283,0,92.9,177.053,140.158,NA,0,NA,0,0
862,4,202,676.5,283,0,82.1,177.053,140.158,NA,0,NA,0,0
863,4,203,675,284,0,88.4,178.856,141.466,NA,1.803,NA,146.31,146.31
864,4,204,674.5,284.5,0,93.5,179.563,141.877,NA,0.707,NA,135,-11.31
865,4,205,674.5,284.5,0,103.4,179.563,141.877,NA,0,NA,0,-135
866,4,206,674,285.5,0,109.4,180.681,142.212,NA,1.118,NA,116.565,116.565
867,4,207,674,285.5,0,104,180.681,142.212,NA,0,NA,0,-116.565
868,4,208,674,285.5,0,98.6,180.681,142.212,NA,0,NA,0,0
869,4,209,674,285.5,0,107.6,180.681,142.212,NA,0,NA,0,0
870,4,210,674,285.5,0,98.9,180.681,142.212,NA,0,NA,0,0
871,4,211,674,285.5,0,99.2,180.681,142.212,NA,0,NA,0,0
872,4,212,674,285.5,0,106.4,180.681,142.212,NA,0,NA,0,0
873,4,213,674,285.5,0,113,180.681,142.212,NA,0,NA,0,0
874,4,214,674,285.5,0,106.4,180.681,142.212,NA,0,NA,0,0
875,4,215,674,285.5,0,106.7,180.681,142.212,NA,0,NA,0,0
876,4,216,674,285.5,0,106.7,180.681,142.212,NA,0,NA,0,0
877,4,217,674,285.5,0,106.4,180.681,142.212,NA,0,NA,0,0
878,4,218,674,286,0,113.6,181.181,142.135,NA,0.5,NA,90,90
879,4,219,674,286,0,110.3,181.181,142.135,NA,0,NA,0,-90
880,4,220,674,286,0,107.3,181.181,142.135,NA,0,NA,0,0
881,5,1,756.5,290.5,0,155.3,0,0,NA,NA,NA,NA,NA
882,5,2,757,290.5,0,158.9,0.5,0.5,NA,0.5,NA,0,NA
883,5,3,757,291,0,149,1,0.707,NA,0.5,NA,90,90
884,5,4,756,291,0,159.5,2,0.707,NA,1,NA,180,90
885,5,5,754,291,0,165.2,4,2.55,NA,2,NA,180,0
886,5,6,753,291,0,165.2,5,3.536,NA,1,NA,180,0
887,5,7,751,291,0,176.9,7,5.523,NA,2,NA,180,0
888,5,8,749.5,291,0,179.3,8.5,7.018,NA,1.5,NA,180,0
889,5,9,749.5,291,0,176.9,8.5,7.018,NA,0,NA,0,-180
890,5,10,745.5,289.5,0,173.9,12.772,11.045,NA,4.272,NA,-159.444,-159.444
891,5,11,745.5,289.5,0,165.2,12.772,11.045,NA,0,NA,0,159.444
892,5,12,746,289.5,0,165.2,13.272,10.548,NA,0.5,NA,0,0
893,5,13,744,289,0,161.6,15.334,12.59,NA,2.062,NA,-165.964,-165.964
894,5,14,742.5,289,0,159.5,16.834,14.08,NA,1.5,NA,180,-14.036
895,5,16,741,289,0,168.5,18.334,15.572,NA,1.5,NA,180,0
896,5,17,739.5,289,0,176.9,19.834,17.066,NA,1.5,NA,180,0
897,5,18,738,289,0,172.4,21.334,18.561,NA,1.5,NA,180,0
898,5,19,736,289,0,176.9,23.334,20.555,NA,2,NA,180,0
899,5,20,734,289,0,182.9,25.334,22.55,NA,2,NA,180,0
900,5,21,733,289,0,186.2,26.334,23.548,NA,1,NA,180,0
901,5,22,733,289,0,183.4,26.334,23.548,NA,0,NA,0,-180
902,5,23,732.5,289,0,179.3,26.834,24.047,NA,0.5,NA,180,180
903,5,24,728.5,288,0,175.7,30.957,28.111,NA,4.123,NA,-165.964,14.036
904,5,25,726.5,287.5,0,179.9,33.018,30.15,NA,2.062,NA,-165.964,0
905,5,26,722.5,287,0,172.4,37.049,34.18,NA,4.031,NA,-172.875,-6.911
906,5,27,721,286.5,0,173.6,38.63,35.725,NA,1.581,NA,-161.565,11.31
907,5,28,720,286.5,0,176,39.63,36.719,NA,1,NA,180,-18.435
908,5,29,718,286.5,0,176.3,41.63,38.707,NA,2,NA,180,0
909,5,30,715.5,285.5,0,180.5,44.323,41.304,NA,2.693,NA,-158.199,21.801
910,5,31,711.5,284.5,0,171.8,48.446,45.398,NA,4.123,NA,-165.964,-7.765
911,5,32,709.5,284.5,0,176.3,50.446,47.381,NA,2,NA,180,-14.036
912,5,33,707.5,284,0,176.9,52.508,49.429,NA,2.062,NA,-165.964,14.036
913,5,34,705,284,0,173.9,55.008,51.909,NA,2.5,NA,180,-14.036
914,5,35,705,284,0,169.4,55.008,51.909,NA,0,NA,0,-180
915,5,36,704.5,284,0,172.4,55.508,52.405,NA,0.5,NA,180,180
916,5,37,703,283.5,0,176.9,57.089,53.956,NA,1.581,NA,-161.565,18.435
917,5,38,701.5,283.5,0,176.9,58.589,55.444,NA,1.5,NA,180,-18.435
918,5,39,698.5,283,0,173.3,61.63,58.483,NA,3.041,NA,-170.538,9.462
919,5,40,696,282.5,0,180.5,64.18,61.027,NA,2.55,NA,-168.69,1.848
920,5,41,695,282.5,0,182.3,65.18,62.018,NA,1,NA,180,-11.31
921,5,42,693,282,0,183.5,67.241,64.066,NA,2.062,NA,-165.964,14.036
922,5,43,693,282,0,169.1,67.241,64.066,NA,0,NA,0,165.964
923,5,44,692.5,282,0,162.5,67.741,64.562,NA,0.5,NA,180,180
924,5,45,689.5,281.5,0,180.5,70.783,67.602,NA,3.041,NA,-170.538,9.462
925,5,46,689,281.5,0,179.3,71.283,68.097,NA,0.5,NA,180,-9.462
926,5,47,686,281.5,0,186.2,74.283,71.072,NA,3,NA,180,0
927,5,48,686,281.5,0,187.4,74.283,71.072,NA,0,NA,0,-180
928,5,49,685,281.5,0,183.5,75.283,72.064,NA,1,NA,180,180
929,5,50,683,281.5,0,179.3,77.283,74.049,NA,2,NA,180,0
930,5,51,683,281.5,0,182.9,77.283,74.049,NA,0,NA,0,-180
931,5,52,680.5,281.5,0,182.9,79.783,76.531,NA,2.5,NA,180,180
932,5,53,677.5,280.5,0,182.9,82.945,79.63,NA,3.162,NA,-161.565,18.435
933,5,54,675.5,280.5,0,182.2,84.945,81.615,NA,2,NA,180,-18.435
934,5,55,671.5,279,0,173,89.217,85.774,NA,4.272,NA,-159.444,20.556
935,5,56,670.5,279,0,168.2,90.217,86.765,NA,1,NA,180,-20.556
936,5,57,669.5,279,0,143.9,91.217,87.757,NA,1,NA,180,0
937,5,58,667,279,0,176.9,93.717,90.236,NA,2.5,NA,180,0
938,5,59,667,279,0,163.1,93.717,90.236,NA,0,NA,0,-180
939,5,60,664,279,0,186.7,96.717,93.212,NA,3,NA,180,180
940,5,61,661,278.5,0,179.3,99.758,96.251,NA,3.041,NA,-170.538,9.462
941,5,62,660,278.5,0,180.5,100.758,97.243,NA,1,NA,180,-9.462
942,5,63,658,278,0,180.5,102.82,99.29,NA,2.062,NA,-165.964,14.036
943,5,64,656,278,0,177.5,104.82,101.274,NA,2,NA,180,-14.036
944,5,65,656,278,0,170,104.82,101.274,NA,0,NA,0,-180
945,5,66,653,277,0,166.4,107.982,104.377,NA,3.162,NA,-161.565,-161.565
946,5,67,651.5,277,0,165.2,109.482,105.864,NA,1.5,NA,180,-18.435
947,5,68,647,276,0,163.1,114.092,110.456,NA,4.61,NA,-167.471,12.529
948,5,69,644,276.5,0,186.5,117.133,113.368,NA,3.041,NA,170.538,-21.991
949,5,70,643,276.5,0,183.5,118.133,114.36,NA,1,NA,180,9.462
950,5,71,639.5,276,0,179.3,121.669,117.895,NA,3.536,NA,-171.87,8.13
951,5,72,635,275.5,0,183.5,126.197,122.422,NA,4.528,NA,-173.66,-1.79
952,5,73,629.5,274.5,0,179.3,131.787,128.004,NA,5.59,NA,-169.695,3.965
953,5,74,629.5,274.5,0,182.9,131.787,128.004,NA,0,NA,0,169.695
954,5,75,622.5,272.5,0,179.9,139.067,135.204,NA,7.28,NA,-164.055,-164.055
955,5,76,616,271.5,0,177.5,145.643,141.779,NA,6.576,NA,-171.254,-7.199
956,5,77,611,271.5,0,172.4,150.643,146.735,NA,5,NA,180,-8.746
957,5,78,607.5,271.5,0,175.7,154.143,150.207,NA,3.5,NA,180,0
958,5,79,606,271.5,0,173.6,155.643,151.695,NA,1.5,NA,180,0
959,5,80,605,271.5,0,169.1,156.643,152.687,NA,1,NA,180,0
960,5,81,604.5,271.5,0,162.5,157.143,153.183,NA,0.5,NA,180,0
961,5,82,604.5,271.5,0,149.3,157.143,153.183,NA,0,NA,0,-180
962,5,83,603,271,0,133.7,158.724,154.734,NA,1.581,NA,-161.565,-161.565
963,5,84,598.5,271,0,123.5,163.224,159.199,NA,4.5,NA,180,-18.435
964,5,85,590,270.5,0,140.9,171.739,167.697,NA,8.515,NA,-176.634,3.366
965,5,86,586.5,270.5,0,137.9,175.239,171.172,NA,3.5,NA,180,-3.366
966,5,87,580,270.5,0,151.7,181.739,177.63,NA,6.5,NA,180,0
967,5,88,572.5,270,0,145.1,189.256,185.138,NA,7.517,NA,-176.186,3.814
968,5,89,566.5,270,0,148.4,195.256,191.103,NA,6,NA,180,-3.814
969,5,90,566.5,268.5,0,124.4,196.756,191.269,NA,1.5,NA,-90,90
970,5,91,564,269,0,123.5,199.305,193.697,NA,2.55,NA,168.69,-101.31
971,5,92,564,269,0,116.6,199.305,193.697,NA,0,NA,0,-168.69
972,5,93,563,270,0,118.1,200.72,194.583,NA,1.414,NA,135,135
973,5,94,563,270.5,0,131,201.22,194.531,NA,0.5,NA,90,-45
974,5,95,563,271.5,0,137.3,202.22,194.431,NA,1,NA,90,0
975,5,96,563.5,274,0,145.1,204.769,193.704,NA,2.55,NA,78.69,-11.31
976,5,97,563.5,274,0,140.3,204.769,193.704,NA,0,NA,0,-78.69
977,5,98,564,274,0,124.4,205.269,193.206,NA,0.5,NA,0,0
978,5,99,563,276.5,0,155.3,207.962,194.006,NA,2.693,NA,111.801,111.801
979,5,100,564.5,277,0,143.9,209.543,192.474,NA,1.581,NA,18.435,-93.366
980,5,101,564,279,0,161.9,211.604,192.843,NA,2.062,NA,104.036,85.601
981,5,102,564,280,0,155.3,212.604,192.786,NA,1,NA,90,-14.036
982,5,103,563.5,282.5,0,155.9,215.154,193.166,NA,2.55,NA,101.31,11.31
983,5,104,565,283.5,0,158.9,216.957,191.628,NA,1.803,NA,33.69,-67.62
984,5,105,565.5,283.5,0,155.3,217.457,191.128,NA,0.5,NA,0,-33.69
985,5,106,565.5,283.5,0,158.9,217.457,191.128,NA,0,NA,0,0
986,5,107,565.5,282,0,147.2,218.957,191.189,NA,1.5,NA,-90,-90
987,5,108,564.5,283.5,0,158.9,220.759,192.128,NA,1.803,NA,123.69,-146.31
988,5,109,564.5,283.5,0,161.9,220.759,192.128,NA,0,NA,0,-123.69
989,5,110,564.5,283.5,0,158.9,220.759,192.128,NA,0,NA,0,0
990,5,111,564.5,283.5,0,155.3,220.759,192.128,NA,0,NA,0,0
991,5,112,564.5,283,0,158.9,221.259,192.146,NA,0.5,NA,-90,-90
992,5,113,564.5,283,0,158.9,221.259,192.146,NA,0,NA,0,90
993,5,114,564.5,282.5,0,159.5,221.759,192.167,NA,0.5,NA,-90,-90
994,5,115,564.5,282.5,0,156.5,221.759,192.167,NA,0,NA,0,90
995,5,116,564.5,281.5,0,155.9,222.759,192.211,NA,1,NA,-90,-90
996,5,117,564.5,280.5,0,155.3,223.759,192.26,NA,1,NA,-90,0
997,5,118,564.5,279.5,0,158.9,224.759,192.315,NA,1,NA,-90,0
998,5,119,564.5,279.5,0,151.7,224.759,192.315,NA,0,NA,0,90
999,5,120,564.5,279,0,154.7,225.259,192.344,NA,0.5,NA,-90,-90
1000,5,121,565,277,0,147.2,227.321,191.975,NA,2.062,NA,-75.964,14.036
1001,5,122,565,278.5,0,158.9,228.821,191.876,NA,1.5,NA,90,165.964
1002,5,123,565,278.5,0,155.3,228.821,191.876,NA,0,NA,0,-90
1003,5,124,565,277.5,0,155.3,229.821,191.941,NA,1,NA,-90,-90
1004,5,125,565.5,277.5,0,155.9,230.321,191.442,NA,0.5,NA,0,90
1005,5,126,566,276.5,0,158.9,231.439,191.014,NA,1.118,NA,-63.435,-63.435
1006,5,127,566.5,275,0,151.7,233.02,190.631,NA,1.581,NA,-71.565,-8.13
1007,5,128,567,273.5,0,155.9,234.601,190.261,NA,1.581,NA,-71.565,0
1008,5,129,567.5,273,0,145.1,235.308,189.808,NA,0.707,NA,-45,26.565
1009,5,130,567.5,273,0,148.1,235.308,189.808,NA,0,NA,0,45
1010,5,131,569,273,0,144.8,236.808,188.315,NA,1.5,NA,0,0
1011,5,132,569,273,0,155.3,236.808,188.315,NA,0,NA,0,0
1012,5,133,569,271,0,133.7,238.808,188.511,NA,2,NA,-90,-90
1013,5,134,569,270.5,0,138.5,239.308,188.564,NA,0.5,NA,-90,0
1014,5,135,569.5,269.5,0,121.4,240.426,188.175,NA,1.118,NA,-63.435,26.565
1015,5,136,569.5,269,0,124.7,240.926,188.232,NA,0.5,NA,-90,-26.565
1016,5,137,569.5,268.5,0,117.2,241.426,188.29,NA,0.5,NA,-90,0
1017,5,138,568.5,268.5,0,123.8,242.426,189.283,NA,1,NA,180,-90
1018,5,139,568.5,268.5,0,126.2,242.426,189.283,NA,0,NA,0,-180
1019,5,140,568.5,268.5,0,128.6,242.426,189.283,NA,0,NA,0,0
1020,5,141,568.5,268.5,0,133.7,242.426,189.283,NA,0,NA,0,0
1021,5,142,569,268,0,128,243.133,188.845,NA,0.707,NA,-45,-45
1022,5,143,569,268,0,134.9,243.133,188.845,NA,0,NA,0,45
1023,5,144,569,268,0,124.4,243.133,188.845,NA,0,NA,0,0
1024,5,145,569,268,0,134.9,243.133,188.845,NA,0,NA,0,0
1025,5,146,569,268,0,126.8,243.133,188.845,NA,0,NA,0,0
1026,5,147,570.5,267.5,0,120.2,244.715,187.417,NA,1.581,NA,-18.435,-18.435
1027,5,148,570.5,268,0,116.6,245.215,187.356,NA,0.5,NA,90,108.435
