Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
655,5,75,839,681.25,0,50.8,89.286,85.174,NA,2.61,NA,163.301,163.301
656,5,76,838,680.75,0,50.5,90.404,86.048,NA,1.118,NA,-153.435,43.264
657,5,77,838,680.75,0,54.8,90.404,86.048,NA,0,NA,0,153.435
658,5,78,837.75,680.75,0,56.2,90.654,86.293,NA,0.25,NA,180,180
659,5,79,837.75,680.75,0,54.6,90.654,86.293,NA,0,NA,0,-180
660,5,80,838.75,682.25,0,53.1,92.457,85.634,NA,1.803,NA,56.31,56.31
661,5,81,838.75,682.25,0,58,92.457,85.634,NA,0,NA,0,-56.31
662,5,82,838.5,682.75,0,54.8,93.016,85.99,NA,0.559,NA,116.565,116.565
663,5,83,837.75,683.25,0,51.6,93.918,86.835,NA,0.901,NA,146.31,29.745
664,5,84,837.5,684,0,55.5,94.708,87.253,NA,0.791,NA,108.435,-37.875
665,5,85,837.5,684,0,55.1,94.708,87.253,NA,0,NA,0,-108.435
666,5,86,836.5,685.5,0,52.1,96.511,88.59,NA,1.803,NA,123.69,123.69
667,5,87,836.5,685.5,0,53.7,96.511,88.59,NA,0,NA,0,-123.69
668,5,88,837.25,684.75,0,58,97.572,87.677,NA,1.061,NA,-45,-45
669,5,89,838,685,0,60.1,98.362,87.012,NA,0.791,NA,18.435,63.435
670,5,90,837.75,685.5,0,54.8,98.921,87.38,NA,0.559,NA,116.565,98.13
671,5,91,837,686.5,0,54.6,100.171,88.364,NA,1.25,NA,126.87,10.305
672,5,92,836.5,687.5,0,55.2,101.289,89.113,NA,1.118,NA,116.565,-10.305
673,5,93,836.5,687.75,0,56.3,101.539,89.181,NA,0.25,NA,90,-26.565
674,5,94,836.5,687.75,0,50.2,101.539,89.181,NA,0,NA,0,-90
675,5,95,836,689.25,0,55.1,103.12,90.084,NA,1.581,NA,108.435,108.435
676,5,96,836,689.25,0,53.5,103.12,90.084,NA,0,NA,0,-108.435
677,5,97,835.25,688.75,0,50.7,104.022,90.66,NA,0.901,NA,-146.31,-146.31
678,5,98,835,689,0,50.4,104.375,90.97,NA,0.354,NA,135,-78.69
679,5,99,833.75,688.75,0,50.7,105.65,92.1,NA,1.275,NA,-168.69,56.31
680,5,100,833.5,688.5,0,50.1,106.004,92.272,NA,0.354,NA,-135,33.69
681,5,101,833.5,688.5,0,50.2,106.004,92.272,NA,0,NA,0,135
682,5,102,833,687.75,0,54.5,106.905,92.552,NA,0.901,NA,-123.69,-123.69
683,5,103,835,687.75,0,55.5,108.905,90.625,NA,2,NA,0,123.69
684,5,104,837.5,687.75,0,52.2,111.405,88.22,NA,2.5,NA,0,0
685,5,105,837.5,687.75,0,52.2,111.405,88.22,NA,0,NA,0,0
686,5,106,837.5,687.25,0,52.1,111.905,88.083,NA,0.5,NA,-90,-90
687,5,107,839.5,687.5,0,50.2,113.921,86.23,NA,2.016,NA,7.125,97.125
688,5,108,839.5,687.5,0,48.8,113.921,86.23,NA,0,NA,0,-7.125
689,5,109,839.5,687.5,0,49.8,113.921,86.23,NA,0,NA,0,0
690,5,110,839.5,686.75,0,50.5,114.671,86.022,NA,0.75,NA,-90,-90
691,5,111,839.5,686.5,0,55,114.921,85.954,NA,0.25,NA,-90,0
692,5,112,839.5,686,0,53.7,115.421,85.82,NA,0.5,NA,-90,0
693,5,113,839.25,684.75,0,50.5,116.695,85.739,NA,1.275,NA,-101.31,-11.31
694,5,114,838.5,684.75,0,50.5,117.445,86.466,NA,0.75,NA,180,-78.69
695,5,115,836.5,683.5,0,50.2,119.804,88.109,NA,2.358,NA,-147.995,32.005
696,5,116,835,682.5,0,54.5,121.607,89.348,NA,1.803,NA,-146.31,1.685
697,5,117,833.5,683.75,0,55.2,123.559,91.087,NA,1.953,NA,140.194,-73.496
698,5,118,833.25,683.25,0,52.2,124.118,91.22,NA,0.559,NA,-116.565,103.241
699,5,119,833.25,683.25,0,49.8,124.118,91.22,NA,0,NA,0,116.565
700,5,120,833.25,682.75,0,52.1,124.618,91.111,NA,0.5,NA,-90,-90
701,5,121,833.25,682.75,0,52.2,124.618,91.111,NA,0,NA,0,90
702,5,122,833.25,682.5,0,52.2,124.868,91.058,NA,0.25,NA,-90,-90
703,5,123,833.25,681.75,0,50.5,125.618,90.902,NA,0.75,NA,-90,0
704,5,124,833.25,681,0,47.8,126.368,90.753,NA,0.75,NA,-90,0
705,5,125,833.25,680,0,48.1,127.368,90.562,NA,1,NA,-90,0
706,5,126,833.25,680,0,48.7,127.368,90.562,NA,0,NA,0,90
707,5,127,833.5,679.5,0,49.8,127.927,90.225,NA,0.559,NA,-63.435,-63.435
708,5,128,833.5,679.5,0,52.4,127.927,90.225,NA,0,NA,0,63.435
709,5,129,833.5,677.5,0,49.8,129.927,89.887,NA,2,NA,-90,-90
710,5,130,833.5,677.25,0,48.7,130.177,89.847,NA,0.25,NA,-90,0
711,5,131,833.5,676.5,0,53.8,130.927,89.734,NA,0.75,NA,-90,0
712,5,132,833.5,675.75,0,53.5,131.677,89.626,NA,0.75,NA,-90,0
713,5,133,833.5,675.5,0,50.2,131.927,89.591,NA,0.25,NA,-90,0
714,5,134,833.75,674.5,0,53.8,132.958,89.212,NA,1.031,NA,-75.964,14.036
715,5,135,833.75,674.25,0,54.8,133.208,89.181,NA,0.25,NA,-90,-14.036
716,5,136,833.75,674.25,0,53.7,133.208,89.181,NA,0,NA,0,90
717,5,137,833.75,673.75,0,50.4,133.708,89.121,NA,0.5,NA,-90,-90
718,5,138,833.75,673.25,0,54.9,134.208,89.063,NA,0.5,NA,-90,0
719,5,139,833.75,672.75,0,50.2,134.708,89.008,NA,0.5,NA,-90,0
720,5,140,833.75,672.25,0,53.5,135.208,88.956,NA,0.5,NA,-90,0
721,5,141,833.75,672.25,0,50.7,135.208,88.956,NA,0,NA,0,90
722,5,142,833.75,671.5,0,56.5,135.958,88.884,NA,0.75,NA,-90,-90
723,5,143,833.75,671.25,0,50.2,136.208,88.861,NA,0.25,NA,-90,0
724,5,144,833.75,671.25,0,55.2,136.208,88.861,NA,0,NA,0,90
725,5,146,833.75,670.25,0,54.8,137.208,88.776,NA,1,NA,-90,-90
